dataset,attribute,group,algorithm,set,iterations,error,classifier_type,classification_algorithm,asian_0.0_a_train_set_,asian_0.0_b_predicted_set_,asian_1.0_a_train_set_,asian_1.0_b_predicted_set_,asian_1.0_c_predictions_set_,black_0.0_a_train_set_,black_0.0_b_predicted_set_,black_0.0_c_predictions_set_,black_1.0_a_train_set_,black_1.0_b_predicted_set_,black_1.0_c_predictions_set_,hisp_0.0_a_train_set_,hisp_0.0_b_predicted_set_,hisp_1.0_a_train_set_,hisp_1.0_b_predicted_set_,hisp_1.0_c_predictions_set_,other_0.0_a_train_set_,other_0.0_b_predicted_set_,other_1.0_a_train_set_,other_1.0_b_predicted_set_,other_1.0_c_predictions_set_,white_0.0_a_train_set_,white_0.0_b_predicted_set_,white_1.0_a_train_set_,white_1.0_b_predicted_set_,white_1.0_c_predictions_set_,asian_0.0_c_predictions_set_,hisp_0.0_c_predictions_set_,other_0.0_c_predictions_set_,white_0.0_c_predictions_set_
Law School Admission Bar Passage,race1,other,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,other,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0361,0.0288,0.0130,0.0132,0.0455,0.0458,0.0214,0.0056,0.0054,0.0397,0.0400,0.0244,0.0018,0.0015,0.0165,0.0166,0.0122,0.0274,0.0273,0.8117,0.8114,0.7602,0.0102,0.0375,0.0210,0.0058,0.0785
Law School Admission Bar Passage,race1,other,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0361,0.0385,0.0130,0.0132,0.0455,0.0458,0.0526,0.0056,0.0054,0.0397,0.0400,0.0443,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8250,0.0005,0.0063,0.0010,0.0000,0.0136
Law School Admission Bar Passage,race1,other,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0551,0.0056,0.0054,0.0397,0.0400,0.0443,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8333,0.0000,0.0039,0.0010,0.0000,0.0054
Law School Admission Bar Passage,race1,other,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0556,0.0056,0.0059,0.0397,0.0395,0.0449,0.0018,0.0020,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8118,0.8347,0.0000,0.0029,0.0005,0.0005,0.0044
Law School Admission Bar Passage,race1,other,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0556,0.0056,0.0054,0.0397,0.0400,0.0448,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8353,0.0000,0.0034,0.0005,0.0000,0.0034
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0268,0.0130,0.0132,0.0455,0.0453,0.0390,0.0056,0.0059,0.0397,0.0395,0.0273,0.0018,0.0020,0.0165,0.0166,0.0059,0.0274,0.0273,0.8117,0.8118,0.0512,0.0117,0.0195,0.0180,0.0127,0.7879
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0356,0.0130,0.0132,0.0455,0.0453,0.0488,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0165,0.0166,0.0151,0.0274,0.0273,0.8117,0.8118,0.8230,0.0029,0.0098,0.0029,0.0034,0.0161
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0512,0.0056,0.0059,0.0397,0.0395,0.0439,0.0018,0.0020,0.0165,0.0166,0.0161,0.0274,0.0273,0.8117,0.8118,0.8313,0.0005,0.0073,0.0015,0.0024,0.0078
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0361,0.0239,0.0130,0.0132,0.0455,0.0458,0.0365,0.0056,0.0054,0.0397,0.0400,0.0249,0.0018,0.0015,0.0165,0.0166,0.0063,0.0274,0.0273,0.8117,0.8114,0.0502,0.0151,0.0224,0.0205,0.0117,0.7885
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0361,0.0361,0.0130,0.0132,0.0455,0.0458,0.0521,0.0056,0.0054,0.0397,0.0400,0.0419,0.0018,0.0015,0.0165,0.0166,0.0171,0.0274,0.0273,0.8117,0.8114,0.8294,0.0029,0.0068,0.0034,0.0010,0.0093
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0361,0.0365,0.0130,0.0132,0.0455,0.0458,0.0556,0.0056,0.0054,0.0397,0.0400,0.0439,0.0018,0.0015,0.0165,0.0166,0.0175,0.0274,0.0273,0.8117,0.8114,0.8333,0.0024,0.0034,0.0015,0.0005,0.0054
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8118,0.8372,0.0005,0.0000,0.0000,0.0005,0.0020
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0585,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8377,0.0000,0.0005,0.0000,0.0000,0.0010
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0268,0.0130,0.0132,0.0455,0.0453,0.0390,0.0056,0.0059,0.0397,0.0395,0.0273,0.0018,0.0020,0.0165,0.0166,0.0059,0.0274,0.0273,0.8117,0.8118,0.0512,0.0117,0.0195,0.0180,0.0127,0.7879
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0356,0.0130,0.0132,0.0455,0.0453,0.0488,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0165,0.0166,0.0151,0.0274,0.0273,0.8117,0.8118,0.8230,0.0029,0.0098,0.0029,0.0034,0.0161
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0512,0.0056,0.0059,0.0397,0.0395,0.0439,0.0018,0.0020,0.0165,0.0166,0.0161,0.0274,0.0273,0.8117,0.8118,0.8313,0.0005,0.0073,0.0015,0.0024,0.0078
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0361,0.0239,0.0130,0.0132,0.0455,0.0458,0.0365,0.0056,0.0054,0.0397,0.0400,0.0249,0.0018,0.0015,0.0165,0.0166,0.0063,0.0274,0.0273,0.8117,0.8114,0.0502,0.0151,0.0224,0.0205,0.0117,0.7885
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0361,0.0361,0.0130,0.0132,0.0455,0.0458,0.0521,0.0056,0.0054,0.0397,0.0400,0.0419,0.0018,0.0015,0.0165,0.0166,0.0171,0.0274,0.0273,0.8117,0.8114,0.8294,0.0029,0.0068,0.0034,0.0010,0.0093
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0361,0.0365,0.0130,0.0132,0.0455,0.0458,0.0556,0.0056,0.0054,0.0397,0.0400,0.0439,0.0018,0.0015,0.0165,0.0166,0.0175,0.0274,0.0273,0.8117,0.8114,0.8333,0.0024,0.0034,0.0015,0.0005,0.0054
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0356,0.0380,0.0130,0.0132,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8118,0.8372,0.0005,0.0000,0.0000,0.0005,0.0020
Law School Admission Bar Passage,race1,white,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0585,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8377,0.0000,0.0005,0.0000,0.0000,0.0010
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0005,0.0455,0.0453,0.0580,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0000,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0166,0.0130,0.0132,0.0463,0.0455,0.0453,0.0122,0.0056,0.0059,0.0397,0.0395,0.0229,0.0018,0.0020,0.0165,0.0166,0.0107,0.0274,0.0273,0.8117,0.8118,0.7650,0.0219,0.0224,0.0078,0.0741
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0336,0.0130,0.0132,0.0078,0.0455,0.0453,0.0507,0.0056,0.0059,0.0397,0.0395,0.0361,0.0018,0.0020,0.0165,0.0166,0.0171,0.0274,0.0273,0.8117,0.8118,0.8235,0.0049,0.0093,0.0015,0.0156
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0361,0.0130,0.0132,0.0049,0.0455,0.0453,0.0536,0.0056,0.0059,0.0397,0.0395,0.0405,0.0018,0.0020,0.0165,0.0166,0.0176,0.0274,0.0273,0.8117,0.8118,0.8313,0.0024,0.0049,0.0010,0.0078
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0000,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0000,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0361,0.0141,0.0130,0.0132,0.0473,0.0455,0.0458,0.0117,0.0056,0.0054,0.0397,0.0400,0.0210,0.0018,0.0015,0.0165,0.0166,0.0127,0.0274,0.0273,0.8117,0.8114,0.7749,0.0249,0.0244,0.0054,0.0638
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0361,0.0322,0.0130,0.0132,0.0097,0.0455,0.0458,0.0492,0.0056,0.0054,0.0397,0.0400,0.0385,0.0018,0.0015,0.0165,0.0166,0.0166,0.0274,0.0273,0.8117,0.8114,0.8275,0.0068,0.0068,0.0015,0.0112
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0361,0.0370,0.0130,0.0132,0.0073,0.0455,0.0458,0.0517,0.0056,0.0054,0.0397,0.0400,0.0419,0.0018,0.0015,0.0165,0.0166,0.0171,0.0274,0.0273,0.8117,0.8114,0.8328,0.0019,0.0034,0.0010,0.0058
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0356,0.0375,0.0130,0.0132,0.0029,0.0455,0.0453,0.0556,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8118,0.8372,0.0010,0.0029,0.0005,0.0020
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0361,0.0380,0.0130,0.0132,0.0049,0.0455,0.0458,0.0541,0.0056,0.0054,0.0397,0.0400,0.0443,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8382,0.0010,0.0010,0.0000,0.0005
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0005,0.0455,0.0453,0.0580,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0000,0.0455,0.0453,0.0585,0.0056,0.0059,0.0397,0.0395,0.0453,0.0018,0.0020,0.0165,0.0166,0.0185,0.0274,0.0273,0.8117,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0356,0.0166,0.0130,0.0132,0.0463,0.0455,0.0453,0.0122,0.0056,0.0059,0.0397,0.0395,0.0229,0.0018,0.0020,0.0165,0.0166,0.0107,0.0274,0.0273,0.8117,0.8118,0.7650,0.0219,0.0224,0.0078,0.0741
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0356,0.0336,0.0130,0.0132,0.0078,0.0455,0.0453,0.0507,0.0056,0.0059,0.0397,0.0395,0.0361,0.0018,0.0020,0.0165,0.0166,0.0171,0.0274,0.0273,0.8117,0.8118,0.8235,0.0049,0.0093,0.0015,0.0156
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0356,0.0361,0.0130,0.0132,0.0049,0.0455,0.0453,0.0536,0.0056,0.0059,0.0397,0.0395,0.0405,0.0018,0.0020,0.0165,0.0166,0.0176,0.0274,0.0273,0.8117,0.8118,0.8313,0.0024,0.0049,0.0010,0.0078
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0000,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,0.0030,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0000,0.0455,0.0458,0.0590,0.0056,0.0054,0.0397,0.0400,0.0453,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,0.0030,0.0029,0.0358,0.0361,0.0141,0.0130,0.0132,0.0473,0.0455,0.0458,0.0117,0.0056,0.0054,0.0397,0.0400,0.0210,0.0018,0.0015,0.0165,0.0166,0.0127,0.0274,0.0273,0.8117,0.8114,0.7749,0.0249,0.0244,0.0054,0.0638
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,0.0030,0.0029,0.0358,0.0361,0.0322,0.0130,0.0132,0.0097,0.0455,0.0458,0.0492,0.0056,0.0054,0.0397,0.0400,0.0385,0.0018,0.0015,0.0165,0.0166,0.0166,0.0274,0.0273,0.8117,0.8114,0.8275,0.0068,0.0068,0.0015,0.0112
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,0.0030,0.0029,0.0358,0.0361,0.0370,0.0130,0.0132,0.0073,0.0455,0.0458,0.0517,0.0056,0.0054,0.0397,0.0400,0.0419,0.0018,0.0015,0.0165,0.0166,0.0171,0.0274,0.0273,0.8117,0.8114,0.8328,0.0019,0.0034,0.0010,0.0058
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0356,0.0375,0.0130,0.0132,0.0029,0.0455,0.0453,0.0556,0.0056,0.0059,0.0397,0.0395,0.0424,0.0018,0.0020,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8118,0.8372,0.0010,0.0029,0.0005,0.0020
Law School Admission Bar Passage,race1,race1,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Target,XGBClassifier,0.0030,0.0029,0.0358,0.0361,0.0380,0.0130,0.0132,0.0049,0.0455,0.0458,0.0541,0.0056,0.0054,0.0397,0.0400,0.0443,0.0018,0.0015,0.0165,0.0166,0.0180,0.0274,0.0273,0.8117,0.8114,0.8382,0.0010,0.0010,0.0000,0.0005
